grid_id,date,city,female_sum_day,female_sum_night,male_sum_day,male_sum_night,log_female_night,log_male_night,year,month,day,weekday,is_weekend,tavg_night,prcp_night,wspd_night,pres_night,rhum_night,lon,lat,grid_area_m2,Pop_Total,Pop_Female_20_50,Pop_Male_20_50,NDVI,walkability_global_z,walkability_city_z,NTL_mean_grid,gdp_2022,built_density_2020,ssx_choice_r5000,ssx_has_segment,Female_Employment_Rate_15plus_WorldBank,Labour_force_participation_rate_F_Fig4,SDG11_71pct,SDG_3_1_Maternal_mortality_ratio,SDG_3_7_Adolescent_birth_rate,SDG_5_5_Share_of_seats_in_parliament,SDG_4_4_Population_with_at_least_some_secondary_education_F
10307,2023-10-01,Auckland,2,3,0,1,,0.0,2023,10,1,7,True,16.625,0.0,31.1166666666667,1020.75,71.0833333333333,174.50538190055,-36.9682671991618,39999.9999997439,0.0,0.0,0.0,0.8693,-0.517088264150468,-0.46820567843471,0.0033795,101266720,0.0,642854.092441493,1,66.922,67.6,16.66,7,10.9,44.3,82.9
10307,2023-10-21,Auckland,2,3,0,1,1.791759469228055,0.0,2023,10,21,6,True,16.7583333333333,0.0,25.3166666666667,1013.71666666667,77.25,174.50538190055,-36.9682671991618,39999.9999997439,0.0,0.0,0.0,0.8693,-0.517088264150468,-0.46820567843471,0.00187163,101266720,0.0,642854.092441493,1,66.922,67.6,16.66,7,10.9,44.3,82.9
10307,2023-10-28,Auckland,2,2,0,1,1.0986122886681098,0.0,2023,10,28,6,True,14.7166666666667,0.0,31.5083333333333,1020.0,61.0,174.50538190055,-36.9682671991618,39999.9999997439,0.0,0.0,0.0,0.8693,-0.517088264150468,-0.46820567843471,0.00175122,101266720,0.0,642854.092441493,1,66.922,67.6,16.66,7,10.9,44.3,82.9
10324,2023-10-07,Auckland,3,3,2,2,,0.6931471805599453,2023,10,7,6,True,13.8083333333333,5.4,13.3416666666667,1002.40833333333,83.8333333333333,174.506380948332,-36.9376470086233,40000.0000001164,0.44323517560129,0.117347759000342,0.119188902360347,0.8698,-0.539417435678025,-0.484369681502554,0.00273824,101266720,0.0005317256977466,263624.81668008,1,66.922,67.6,16.66,7,10.9,44.3,82.9
10324,2023-10-14,Auckland,1,2,0,1,,0.0,2023,10,14,6,True,17.5333333333333,0.2,23.4666666666667,1016.475,73.4166666666667,174.506380948332,-36.9376470086233,40000.0000001164,0.44323517560129,0.117347759000342,0.119188902360347,0.8698,-0.539417435678025,-0.484369681502554,0.00370922,101266720,0.0005317256977466,263624.81668008,1,66.922,67.6,16.66,7,10.9,44.3,82.9
10324,2023-10-15,Auckland,3,0,4,3,1.0986122886681098,1.0986122886681098,2023,10,15,7,True,17.35,4.7,10.95,1022.375,72.1666666666667,174.506380948332,-36.9376470086233,40000.0000001164,0.44323517560129,0.117347759000342,0.119188902360347,0.8698,-0.539417435678025,-0.484369681502554,0.00331985,101266720,0.0005317256977466,263624.81668008,1,66.922,67.6,16.66,7,10.9,44.3,82.9
10324,2023-10-29,Auckland,1,2,0,2,1.3862943611198906,0.6931471805599453,2023,10,29,7,True,16.2666666666667,2.0,34.4166666666667,1007.39166666667,84.9166666666667,174.506380948332,-36.9376470086233,40000.0000001164,0.44323517560129,0.117347759000342,0.119188902360347,0.8698,-0.539417435678025,-0.484369681502554,0.00145077,101266720,0.0005317256977466,263624.81668008,1,66.922,67.6,16.66,7,10.9,44.3,82.9
10325,2023-10-07,Auckland,2,1,3,0,,,2023,10,7,6,True,13.8083333333333,5.4,13.3416666666667,1002.40833333333,83.8333333333333,174.506439668851,-36.9358458152942,39999.9999995984,0.443235175595549,0.117347758998822,0.119188902358803,0.8698,-0.539417435678025,-0.484369681502554,0.00141979,101266720,0.0004161642860205,303899.907358068,1,66.922,67.6,16.66,7,10.9,44.3,82.9
10325,2023-10-14,Auckland,0,1,1,1,0.0,0.0,2023,10,14,6,True,17.5333333333333,0.2,23.4666666666667,1016.475,73.4166666666667,174.506439668851,-36.9358458152942,39999.9999995984,0.443235175595549,0.117347758998822,0.119188902358803,0.8698,-0.539417435678025,-0.484369681502554,0.00884369,101266720,0.0004161642860205,303899.907358068,1,66.922,67.6,16.66,7,10.9,44.3,82.9
10325,2023-10-15,Auckland,1,2,2,2,0.6931471805599453,0.6931471805599453,2023,10,15,7,True,17.35,4.7,10.95,1022.375,72.1666666666667,174.506439668851,-36.9358458152942,39999.9999995984,0.443235175595549,0.117347758998822,0.119188902358803,0.8698,-0.539417435678025,-0.484369681502554,0.006347,101266720,0.0004161642860205,303899.907358068,1,66.922,67.6,16.66,7,10.9,44.3,82.9
10325,2023-10-29,Auckland,2,0,4,3,0.0,1.0986122886681098,2023,10,29,7,True,16.2666666666667,2.0,34.4166666666667,1007.39166666667,84.9166666666667,174.506439668851,-36.9358458152942,39999.9999995984,0.443235175595549,0.117347758998822,0.119188902358803,0.8698,-0.539417435678025,-0.484369681502554,0.00384183,101266720,0.0004161642860205,303899.907358068,1,66.922,67.6,16.66,7,10.9,44.3,82.9
10362,2023-10-01,Auckland,0,1,1,4,0.6931471805599453,1.3862943611198906,2023,10,1,7,True,16.625,0.0,31.1166666666667,1020.75,71.0833333333333,174.508608663228,-36.8692012210035,40000.0000002503,1.14477325440716,0.301473159801886,0.312832851401958,0.8374,-0.491559566238765,-0.435227046683723,0.00439674,382449660,0.0040627235331145,612525.91828983,1,66.922,67.6,16.66,7,10.9,44.3,82.9
10362,2023-10-07,Auckland,3,5,0,3,0.6931471805599453,1.0986122886681098,2023,10,7,6,True,13.8083333333333,5.4,13.3416666666667,1002.40833333333,83.8333333333333,174.508608663228,-36.8692012210035,40000.0000002503,1.14477325440716,0.301473159801886,0.312832851401958,0.8374,-0.491559566238765,-0.435227046683723,0.00748451,382449660,0.0040627235331145,612525.91828983,1,66.922,67.6,16.66,7,10.9,44.3,82.9
10362,2023-10-08,Auckland,1,1,2,0,0.0,,2023,10,8,7,True,14.275,0.1,28.725,1010.78333333333,70.9166666666667,174.508608663228,-36.8692012210035,40000.0000002503,1.14477325440716,0.301473159801886,0.312832851401958,0.8374,-0.491559566238765,-0.435227046683723,0.0033904,382449660,0.0040627235331145,612525.91828983,1,66.922,67.6,16.66,7,10.9,44.3,82.9
10362,2023-10-14,Auckland,1,2,2,3,1.3862943611198906,1.0986122886681098,2023,10,14,6,True,17.5333333333333,0.2,23.4666666666667,1016.475,73.4166666666667,174.508608663228,-36.8692012210035,40000.0000002503,1.14477325440716,0.301473159801886,0.312832851401958,0.8374,-0.491559566238765,-0.435227046683723,0.0047303,382449660,0.0040627235331145,612525.91828983,1,66.922,67.6,16.66,7,10.9,44.3,82.9
10362,2023-10-15,Auckland,2,2,1,5,0.0,1.6094379124341003,2023,10,15,7,True,17.35,4.7,10.95,1022.375,72.1666666666667,174.508608663228,-36.8692012210035,40000.0000002503,1.14477325440716,0.301473159801886,0.312832851401958,0.8374,-0.491559566238765,-0.435227046683723,0.00365359,382449660,0.0040627235331145,612525.91828983,1,66.922,67.6,16.66,7,10.9,44.3,82.9
10362,2023-10-17,Auckland,2,3,2,2,1.0986122886681098,0.6931471805599453,2023,10,17,2,False,18.9083333333333,0.1,17.0333333333333,1022.525,84.25,174.508608663228,-36.8692012210035,40000.0000002503,1.14477325440716,0.301473159801886,0.312832851401958,0.8374,-0.491559566238765,-0.435227046683723,0.00418681,382449660,0.0040627235331145,612525.91828983,1,66.922,67.6,16.66,7,10.9,44.3,82.9
10362,2023-10-21,Auckland,1,3,1,2,1.0986122886681098,0.6931471805599453,2023,10,21,6,True,16.7583333333333,0.0,25.3166666666667,1013.71666666667,77.25,174.508608663228,-36.8692012210035,40000.0000002503,1.14477325440716,0.301473159801886,0.312832851401958,0.8374,-0.491559566238765,-0.435227046683723,0.00205493,382449660,0.0040627235331145,612525.91828983,1,66.922,67.6,16.66,7,10.9,44.3,82.9
10362,2023-10-22,Auckland,0,1,2,2,1.6094379124341003,0.6931471805599453,2023,10,22,7,True,16.95,0.2,17.975,1022.675,75.9166666666667,174.508608663228,-36.8692012210035,40000.0000002503,1.14477325440716,0.301473159801886,0.312832851401958,0.8374,-0.491559566238765,-0.435227046683723,0.00387976,382449660,0.0040627235331145,612525.91828983,1,66.922,67.6,16.66,7,10.9,44.3,82.9
10362,2023-10-23,Auckland,2,2,4,2,1.6094379124341003,0.6931471805599453,2023,10,23,1,False,17.8083333333333,2.0,20.2333333333333,1024.26666666667,79.0833333333333,174.508608663228,-36.8692012210035,40000.0000002503,1.14477325440716,0.301473159801886,0.312832851401958,0.8374,-0.491559566238765,-0.435227046683723,0.00248239,382449660,0.0040627235331145,612525.91828983,1,66.922,67.6,16.66,7,10.9,44.3,82.9
10362,2023-10-28,Auckland,2,1,5,2,1.0986122886681098,0.6931471805599453,2023,10,28,6,True,14.7166666666667,0.0,31.5083333333333,1020.0,61.0,174.508608663228,-36.8692012210035,40000.0000002503,1.14477325440716,0.301473159801886,0.312832851401958,0.8374,-0.491559566238765,-0.435227046683723,0.00377059,382449660,0.0040627235331145,612525.91828983,1,66.922,67.6,16.66,7,10.9,44.3,82.9
10364,2023-10-01,Auckland,3,1,4,1,1.3862943611198906,0.0,2023,10,1,7,True,16.625,0.0,31.1166666666667,1020.75,71.0833333333333,174.508725703106,-36.8655987860395,39999.9999998894,1.07455162039703,0.281241226199222,0.299043407439173,0.8403,-0.49170104909646,-0.435970588518217,0.00075357,382449660,0.0048537325401545,677807.037333769,1,66.922,67.6,16.66,7,10.9,44.3,82.9
10364,2023-10-06,Auckland,6,2,5,3,0.0,1.0986122886681098,2023,10,6,5,False,14.6666666666667,2.7,15.425,1010.95833333333,86.9166666666667,174.508725703106,-36.8655987860395,39999.9999998894,1.07455162039703,0.281241226199222,0.299043407439173,0.8403,-0.49170104909646,-0.435970588518217,0.00112765,382449660,0.0048537325401545,677807.037333769,1,66.922,67.6,16.66,7,10.9,44.3,82.9
10364,2023-10-07,Auckland,0,3,3,1,,0.0,2023,10,7,6,True,13.8083333333333,5.4,13.3416666666667,1002.40833333333,83.8333333333333,174.508725703106,-36.8655987860395,39999.9999998894,1.07455162039703,0.281241226199222,0.299043407439173,0.8403,-0.49170104909646,-0.435970588518217,0.00294878,382449660,0.0048537325401545,677807.037333769,1,66.922,67.6,16.66,7,10.9,44.3,82.9
10364,2023-10-08,Auckland,3,3,2,1,0.6931471805599453,0.0,2023,10,8,7,True,14.275,0.1,28.725,1010.78333333333,70.9166666666667,174.508725703106,-36.8655987860395,39999.9999998894,1.07455162039703,0.281241226199222,0.299043407439173,0.8403,-0.49170104909646,-0.435970588518217,0.00348077,382449660,0.0048537325401545,677807.037333769,1,66.922,67.6,16.66,7,10.9,44.3,82.9
10364,2023-10-13,Auckland,2,0,1,2,1.3862943611198906,0.6931471805599453,2023,10,13,5,False,17.2333333333333,0.0,23.35,1017.35,66.5,174.508725703106,-36.8655987860395,39999.9999998894,1.07455162039703,0.281241226199222,0.299043407439173,0.8403,-0.49170104909646,-0.435970588518217,0.00253466,382449660,0.0048537325401545,677807.037333769,1,66.922,67.6,16.66,7,10.9,44.3,82.9
10364,2023-10-14,Auckland,1,1,3,2,0.0,0.6931471805599453,2023,10,14,6,True,17.5333333333333,0.2,23.4666666666667,1016.475,73.4166666666667,174.508725703106,-36.8655987860395,39999.9999998894,1.07455162039703,0.281241226199222,0.299043407439173,0.8403,-0.49170104909646,-0.435970588518217,0.00864716,382449660,0.0048537325401545,677807.037333769,1,66.922,67.6,16.66,7,10.9,44.3,82.9
10364,2023-10-15,Auckland,2,2,2,4,1.0986122886681098,1.3862943611198906,2023,10,15,7,True,17.35,4.7,10.95,1022.375,72.1666666666667,174.508725703106,-36.8655987860395,39999.9999998894,1.07455162039703,0.281241226199222,0.299043407439173,0.8403,-0.49170104909646,-0.435970588518217,0.00207526,382449660,0.0048537325401545,677807.037333769,1,66.922,67.6,16.66,7,10.9,44.3,82.9
10364,2023-10-21,Auckland,0,2,2,0,0.0,,2023,10,21,6,True,16.7583333333333,0.0,25.3166666666667,1013.71666666667,77.25,174.508725703106,-36.8655987860395,39999.9999998894,1.07455162039703,0.281241226199222,0.299043407439173,0.8403,-0.49170104909646,-0.435970588518217,0.00151349,382449660,0.0048537325401545,677807.037333769,1,66.922,67.6,16.66,7,10.9,44.3,82.9
10364,2023-10-22,Auckland,2,3,1,2,1.0986122886681098,0.6931471805599453,2023,10,22,7,True,16.95,0.2,17.975,1022.675,75.9166666666667,174.508725703106,-36.8655987860395,39999.9999998894,1.07455162039703,0.281241226199222,0.299043407439173,0.8403,-0.49170104909646,-0.435970588518217,0.00308456,382449660,0.0048537325401545,677807.037333769,1,66.922,67.6,16.66,7,10.9,44.3,82.9
10364,2023-10-23,Auckland,4,0,3,4,0.6931471805599453,1.3862943611198906,2023,10,23,1,False,17.8083333333333,2.0,20.2333333333333,1024.26666666667,79.0833333333333,174.508725703106,-36.8655987860395,39999.9999998894,1.07455162039703,0.281241226199222,0.299043407439173,0.8403,-0.49170104909646,-0.435970588518217,0.00077003,382449660,0.0048537325401545,677807.037333769,1,66.922,67.6,16.66,7,10.9,44.3,82.9
10364,2023-10-28,Auckland,2,4,1,2,1.6094379124341003,0.6931471805599453,2023,10,28,6,True,14.7166666666667,0.0,31.5083333333333,1020.0,61.0,174.508725703106,-36.8655987860395,39999.9999998894,1.07455162039703,0.281241226199222,0.299043407439173,0.8403,-0.49170104909646,-0.435970588518217,0.00251985,382449660,0.0048537325401545,677807.037333769,1,66.922,67.6,16.66,7,10.9,44.3,82.9
10365,2023-10-01,Auckland,1,2,2,2,0.0,0.6931471805599453,2023,10,1,7,True,16.625,0.0,31.1166666666667,1020.75,71.0833333333333,174.508784215245,-36.8637975676171,39999.9999996857,1.07455162039156,0.28124122619779,0.29904340743765,0.8403,-0.514923252809441,-0.456827787639826,0.00295286,382449660,0.0046838768133019,660617.749848273,1,66.922,67.6,16.66,7,10.9,44.3,82.9
10365,2023-10-06,Auckland,2,2,1,4,0.0,1.3862943611198906,2023,10,6,5,False,14.6666666666667,2.7,15.425,1010.95833333333,86.9166666666667,174.508784215245,-36.8637975676171,39999.9999996857,1.07455162039156,0.28124122619779,0.29904340743765,0.8403,-0.514923252809441,-0.456827787639826,0.00333387,382449660,0.0046838768133019,660617.749848273,1,66.922,67.6,16.66,7,10.9,44.3,82.9
10365,2023-10-07,Auckland,0,2,0,0,0.0,,2023,10,7,6,True,13.8083333333333,5.4,13.3416666666667,1002.40833333333,83.8333333333333,174.508784215245,-36.8637975676171,39999.9999996857,1.07455162039156,0.28124122619779,0.29904340743765,0.8403,-0.514923252809441,-0.456827787639826,0.00358967,382449660,0.0046838768133019,660617.749848273,1,66.922,67.6,16.66,7,10.9,44.3,82.9
10365,2023-10-08,Auckland,1,0,1,1,0.0,0.0,2023,10,8,7,True,14.275,0.1,28.725,1010.78333333333,70.9166666666667,174.508784215245,-36.8637975676171,39999.9999996857,1.07455162039156,0.28124122619779,0.29904340743765,0.8403,-0.514923252809441,-0.456827787639826,0.00267432,382449660,0.0046838768133019,660617.749848273,1,66.922,67.6,16.66,7,10.9,44.3,82.9
10365,2023-10-13,Auckland,0,1,0,2,0.6931471805599453,0.6931471805599453,2023,10,13,5,False,17.2333333333333,0.0,23.35,1017.35,66.5,174.508784215245,-36.8637975676171,39999.9999996857,1.07455162039156,0.28124122619779,0.29904340743765,0.8403,-0.514923252809441,-0.456827787639826,0.00197814,382449660,0.0046838768133019,660617.749848273,1,66.922,67.6,16.66,7,10.9,44.3,82.9
10365,2023-10-14,Auckland,3,3,3,2,0.0,0.6931471805599453,2023,10,14,6,True,17.5333333333333,0.2,23.4666666666667,1016.475,73.4166666666667,174.508784215245,-36.8637975676171,39999.9999996857,1.07455162039156,0.28124122619779,0.29904340743765,0.8403,-0.514923252809441,-0.456827787639826,0.00824369,382449660,0.0046838768133019,660617.749848273,1,66.922,67.6,16.66,7,10.9,44.3,82.9
10365,2023-10-15,Auckland,2,2,1,2,0.6931471805599453,0.6931471805599453,2023,10,15,7,True,17.35,4.7,10.95,1022.375,72.1666666666667,174.508784215245,-36.8637975676171,39999.9999996857,1.07455162039156,0.28124122619779,0.29904340743765,0.8403,-0.514923252809441,-0.456827787639826,0.00371739,382449660,0.0046838768133019,660617.749848273,1,66.922,67.6,16.66,7,10.9,44.3,82.9
10365,2023-10-21,Auckland,3,0,4,5,0.6931471805599453,1.6094379124341003,2023,10,21,6,True,16.7583333333333,0.0,25.3166666666667,1013.71666666667,77.25,174.508784215245,-36.8637975676171,39999.9999996857,1.07455162039156,0.28124122619779,0.29904340743765,0.8403,-0.514923252809441,-0.456827787639826,0.00235913,382449660,0.0046838768133019,660617.749848273,1,66.922,67.6,16.66,7,10.9,44.3,82.9
10365,2023-10-22,Auckland,3,0,2,1,,0.0,2023,10,22,7,True,16.95,0.2,17.975,1022.675,75.9166666666667,174.508784215245,-36.8637975676171,39999.9999996857,1.07455162039156,0.28124122619779,0.29904340743765,0.8403,-0.514923252809441,-0.456827787639826,0.00694445,382449660,0.0046838768133019,660617.749848273,1,66.922,67.6,16.66,7,10.9,44.3,82.9
10365,2023-10-23,Auckland,2,1,0,3,,1.0986122886681098,2023,10,23,1,False,17.8083333333333,2.0,20.2333333333333,1024.26666666667,79.0833333333333,174.508784215245,-36.8637975676171,39999.9999996857,1.07455162039156,0.28124122619779,0.29904340743765,0.8403,-0.514923252809441,-0.456827787639826,0.00586523,382449660,0.0046838768133019,660617.749848273,1,66.922,67.6,16.66,7,10.9,44.3,82.9
10365,2023-10-28,Auckland,1,2,4,4,0.6931471805599453,1.3862943611198906,2023,10,28,6,True,14.7166666666667,0.0,31.5083333333333,1020.0,61.0,174.508784215245,-36.8637975676171,39999.9999996857,1.07455162039156,0.28124122619779,0.29904340743765,0.8403,-0.514923252809441,-0.456827787639826,0.00159029,382449660,0.0046838768133019,660617.749848273,1,66.922,67.6,16.66,7,10.9,44.3,82.9
10373,2023-10-06,Auckland,4,3,3,1,0.6931471805599453,0.0,2023,10,6,5,False,14.6666666666667,2.7,15.425,1010.95833333333,86.9166666666667,174.509252125206,-36.8493877976689,39999.9999997322,2.7337438963817,0.723443679995157,0.736125411995072,0.8179,-0.534802508611601,-0.460116627861174,0.00389624,382449660,0.0113164407496576,208761.343849799,1,66.922,67.6,16.66,7,10.9,44.3,82.9
10373,2023-10-07,Auckland,4,5,2,1,1.0986122886681098,0.0,2023,10,7,6,True,13.8083333333333,5.4,13.3416666666667,1002.40833333333,83.8333333333333,174.509252125206,-36.8493877976689,39999.9999997322,2.7337438963817,0.723443679995157,0.736125411995072,0.8179,-0.534802508611601,-0.460116627861174,0.00076294,382449660,0.0113164407496576,208761.343849799,1,66.922,67.6,16.66,7,10.9,44.3,82.9
10373,2023-10-13,Auckland,0,2,2,3,0.6931471805599453,1.0986122886681098,2023,10,13,5,False,17.2333333333333,0.0,23.35,1017.35,66.5,174.509252125206,-36.8493877976689,39999.9999997322,2.7337438963817,0.723443679995157,0.736125411995072,0.8179,-0.534802508611601,-0.460116627861174,0.00198489,382449660,0.0113164407496576,208761.343849799,1,66.922,67.6,16.66,7,10.9,44.3,82.9
10373,2023-10-15,Auckland,2,0,1,1,0.6931471805599453,0.0,2023,10,15,7,True,17.35,4.7,10.95,1022.375,72.1666666666667,174.509252125206,-36.8493877976689,39999.9999997322,2.7337438963817,0.723443679995157,0.736125411995072,0.8179,-0.534802508611601,-0.460116627861174,0.00246966,382449660,0.0113164407496576,208761.343849799,1,66.922,67.6,16.66,7,10.9,44.3,82.9
10373,2023-10-28,Auckland,4,1,3,1,0.6931471805599453,0.0,2023,10,28,6,True,14.7166666666667,0.0,31.5083333333333,1020.0,61.0,174.509252125206,-36.8493877976689,39999.9999997322,2.7337438963817,0.723443679995157,0.736125411995072,0.8179,-0.534802508611601,-0.460116627861174,0.00456155,382449660,0.0113164407496576,208761.343849799,1,66.922,67.6,16.66,7,10.9,44.3,82.9
10536,2023-10-01,Auckland,4,2,3,2,0.0,0.6931471805599453,2023,10,1,7,True,16.625,0.0,31.1166666666667,1020.75,71.0833333333333,174.505272080954,-37.0403612828359,39999.9999999185,0.0,0.0,0.0,0.8662,-0.424199449298546,-0.384776881948274,0.00199864,44008520,2.47729116575457e-05,246729.741272302,1,66.922,67.6,16.66,7,10.9,44.3,82.9
10536,2023-10-11,Auckland,1,0,3,6,1.0986122886681098,1.791759469228055,2023,10,11,3,False,14.075,0.0,35.8666666666667,1017.04166666667,70.5,174.505272080954,-37.0403612828359,39999.9999999185,0.0,0.0,0.0,0.8662,-0.424199449298546,-0.384776881948274,0.00213631,44008520,2.47729116575457e-05,246729.741272302,1,66.922,67.6,16.66,7,10.9,44.3,82.9
10536,2023-10-25,Auckland,4,0,1,4,0.0,1.3862943611198906,2023,10,25,3,False,19.0166666666667,0.0,22.8583333333333,1018.53333333333,75.0,174.505272080954,-37.0403612828359,39999.9999999185,0.0,0.0,0.0,0.8662,-0.424199449298546,-0.384776881948274,0.00180867,44008520,2.47729116575457e-05,246729.741272302,1,66.922,67.6,16.66,7,10.9,44.3,82.9
10537,2023-10-01,Auckland,2,3,2,1,0.6931471805599453,0.0,2023,10,1,7,True,16.625,0.0,31.1166666666667,1020.75,71.0833333333333,174.505331046778,-37.0385601222438,40000.000000291,0.0,0.0,0.0,0.8662,-0.424199449298546,-0.384776881948274,0.00107669,44008520,9.35124969312926e-05,43898.8026210222,1,66.922,67.6,16.66,7,10.9,44.3,82.9
10537,2023-10-11,Auckland,1,1,4,1,0.6931471805599453,0.0,2023,10,11,3,False,14.075,0.0,35.8666666666667,1017.04166666667,70.5,174.505331046778,-37.0385601222438,40000.000000291,0.0,0.0,0.0,0.8662,-0.424199449298546,-0.384776881948274,0.0023895,44008520,9.35124969312926e-05,43898.8026210222,1,66.922,67.6,16.66,7,10.9,44.3,82.9
10537,2023-10-25,Auckland,3,2,4,4,0.0,1.3862943611198906,2023,10,25,3,False,19.0166666666667,0.0,22.8583333333333,1018.53333333333,75.0,174.505331046778,-37.0385601222438,40000.000000291,0.0,0.0,0.0,0.8662,-0.424199449298546,-0.384776881948274,0.00265997,44008520,9.35124969312926e-05,43898.8026210222,1,66.922,67.6,16.66,7,10.9,44.3,82.9
